step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
192,TRANSFER,1489970.0,C850343949,1489970.0,0.0,C1016060070,0.0,0.0,1,0
323,CASH_IN,190470.14,C143018074,21599310.39,21789780.54,C1320382548,749310.06,602439.18,0,0
132,CASH_IN,430067.8,C2146872758,310644.0,740711.8,C1926671912,774063.49,343995.68,0,0
161,CASH_IN,75336.18,C555064866,4605543.75,4680879.93,C1666405138,888777.0,813440.82,0,0
166,PAYMENT,255.07,C1755053165,20706.0,20450.93,M425468507,0.0,0.0,0,0
614,CASH_OUT,2739248.3,C2038452856,2739248.3,0.0,C1576408634,15505667.41,18244915.71,1,0
298,CASH_IN,558466.84,C1870590344,497331.45,1055798.29,C1565091202,1582066.25,1023599.41,0,0
133,CASH_OUT,133679.44,C1217712832,106098.0,0.0,C333769069,1766210.04,1899889.47,0,0
691,PAYMENT,14224.55,C1710208030,0.0,0.0,M706782417,0.0,0.0,0,0
213,PAYMENT,23389.88,C1065638834,0.0,0.0,M728723401,0.0,0.0,0,0
403,CASH_OUT,23625.6,C285796401,155025.27,131399.67,C685861826,46252.24,69877.84,0,0
298,CASH_OUT,372666.38,C1110309642,17371.0,0.0,C22269741,0.0,372666.38,0,0
212,CASH_IN,111069.24,C884806051,480954.44,592023.68,C1081986488,151902.88,40833.65,0,0
47,TRANSFER,156011.24,C1496997212,156011.24,0.0,C1588957214,0.0,0.0,1,0
166,PAYMENT,12687.52,C455837415,5695.0,0.0,M605738538,0.0,0.0,0,0
357,CASH_IN,141005.7,C270019093,517442.0,658447.7,C289512894,1516511.28,1375505.59,0,0
42,PAYMENT,5905.59,C1703296564,14725.0,8819.41,M1386720380,0.0,0.0,0,0
389,TRANSFER,1159831.33,C1369232913,1159831.33,0.0,C753294247,0.0,0.0,1,0
252,CASH_OUT,233051.14,C1515000043,100673.0,0.0,C690286379,0.0,233051.14,0,0
165,CASH_OUT,75956.7,C1252513409,56704.0,0.0,C43693244,768238.56,844195.27,0,0
371,CASH_OUT,133895.81,C329887525,30121.68,0.0,C1360497173,1159040.11,1292935.92,0,0
185,CASH_OUT,240441.05,C337935316,0.0,0.0,C2075349402,758519.77,998960.82,0,0
397,CASH_OUT,419468.41,C1141463481,19896.0,0.0,C1226440958,88544.74,554432.95,0,0
132,PAYMENT,14719.8,C1295385000,0.0,0.0,M397371768,0.0,0.0,0,0
35,PAYMENT,18970.04,C10911824,81650.0,62679.96,M2091531547,0.0,0.0,0,0
261,PAYMENT,5744.35,C212074994,51010.0,45265.65,M1709656637,0.0,0.0,0,0
277,CASH_OUT,29122.15,C1299677457,20420.0,0.0,C1624182842,0.0,29122.15,0,0
225,PAYMENT,5020.52,C431000276,0.0,0.0,M1260978388,0.0,0.0,0,0
379,PAYMENT,7682.66,C43242004,50138.0,42455.34,M378437213,0.0,0.0,0,0
162,PAYMENT,9440.78,C27271992,868566.0,859125.22,M1427474084,0.0,0.0,0,0
281,PAYMENT,6344.69,C69263652,14438.0,8093.31,M78563149,0.0,0.0,0,0
307,TRANSFER,441423.44,C1716496327,441423.44,0.0,C200111106,0.0,0.0,1,0
283,PAYMENT,823.07,C404065909,49558.0,48734.93,M1414107344,0.0,0.0,0,0
503,PAYMENT,14195.52,C1003429404,3412.0,0.0,M2073593667,0.0,0.0,0,0
169,CASH_OUT,1179716.49,C1443300815,1179716.49,0.0,C1006926522,0.0,1179716.49,1,0
167,CASH_IN,16666.99,C1769383320,2337437.08,2354104.07,C1187408970,2752749.9,2736082.91,0,0
351,CASH_OUT,122650.56,C874157243,11839.0,0.0,C330761578,451265.75,573916.31,0,0
284,TRANSFER,10648650.16,C1282046802,0.0,0.0,C214968809,19236251.49,29884901.65,0,0
12,PAYMENT,8446.12,C1397455049,496161.4,487715.28,M1834879336,0.0,0.0,0,0
347,PAYMENT,33243.4,C1677691402,30089.0,0.0,M207978443,0.0,0.0,0,0
372,PAYMENT,495.14,C2081939275,29811.0,29315.86,M236327969,0.0,0.0,0,0
375,TRANSFER,288106.06,C690301978,51646.0,0.0,C1641642415,1531661.12,1819767.19,0,0
215,DEBIT,3887.11,C826024239,43298.0,39410.89,C1902902428,4509249.99,4513137.1,0,0
380,CASH_OUT,231201.7,C1518837185,0.0,0.0,C837738371,444521.74,675723.45,0,0
36,CASH_OUT,513034.27,C363038841,109371.0,0.0,C575880717,0.0,513034.27,0,0
370,CASH_OUT,15161.97,C775674464,0.0,0.0,C272228286,182111.4,197273.37,0,0
209,PAYMENT,1710.89,C1781979198,45349.0,43638.11,M1704909959,0.0,0.0,0,0
297,CASH_OUT,85409.67,C1613781504,0.0,0.0,C1387157579,1042758.56,1128168.22,0,0
255,CASH_OUT,32733.43,C1713593836,32733.43,0.0,C1707908238,0.0,32733.43,1,0
117,TRANSFER,466359.63,C916181834,466359.63,0.0,C2076493196,0.0,0.0,1,0
257,CASH_OUT,59144.3,C1222345251,0.0,0.0,C379758153,382709.58,441853.87,0,0
374,CASH_IN,173133.29,C1347084925,8219852.79,8392986.08,C940758427,4043057.88,3869924.59,0,0
322,CASH_OUT,165473.02,C1955064598,0.0,0.0,C1622615876,976493.02,1141966.04,0,0
564,CASH_OUT,320977.49,C987967282,320977.49,0.0,C94618150,0.0,320977.49,1,0
18,CASH_IN,450032.73,C1465491668,2040644.72,2490677.45,C717821178,3094212.27,2644179.55,0,0
259,PAYMENT,7628.94,C1728813893,0.0,0.0,M1806355699,0.0,0.0,0,0
401,DEBIT,4669.92,C1272684041,50085.0,45415.08,C951780754,2648621.66,2511203.12,0,0
16,PAYMENT,18357.66,C1981086513,2283.0,0.0,M933696279,0.0,0.0,0,0
307,CASH_IN,234717.95,C1491891421,425597.02,660314.97,C305909759,3381317.87,3146599.92,0,0
43,PAYMENT,17167.21,C51944735,0.0,0.0,M151348316,0.0,0.0,0,0
205,CASH_OUT,445361.38,C286343142,0.0,0.0,C1491110473,473224.7,918586.08,0,0
743,TRANSFER,6311409.28,C1529008245,6311409.28,0.0,C1881841831,0.0,0.0,1,0
157,CASH_OUT,114028.03,C738465438,55748.0,0.0,C1697932425,433592.65,547620.68,0,0
36,CASH_OUT,163920.97,C1297660100,0.0,0.0,C1657344377,1014777.06,1178698.03,0,0
139,CASH_OUT,10388.08,C616256661,172.0,0.0,C246826183,0.0,10388.08,0,0
321,CASH_IN,135610.87,C1314247257,11257.0,146867.87,C113790601,0.0,0.0,0,0
307,CASH_OUT,258018.72,C669827675,0.0,0.0,C480914288,7161396.03,7419414.74,0,0
594,TRANSFER,217357.58,C1194128731,217357.58,0.0,C525809743,0.0,0.0,1,0
204,CASH_OUT,252500.52,C1622567118,0.0,0.0,C1375787679,993810.43,1246310.95,0,0
705,CASH_OUT,50582.78,C682495360,0.0,0.0,C585946520,85902.96,136485.73,0,0
236,PAYMENT,6930.93,C580093024,31.0,0.0,M1845664661,0.0,0.0,0,0
297,PAYMENT,1832.89,C1950725313,0.0,0.0,M1028711782,0.0,0.0,0,0
554,TRANSFER,346795.44,C1744798972,346795.44,0.0,C815065594,0.0,0.0,1,0
38,CASH_IN,240487.92,C2129483772,4807620.78,5048108.7,C837153776,21534226.54,21293738.62,0,0
402,CASH_IN,261635.42,C523131369,4443404.13,4705039.55,C630853237,1099442.5,837807.08,0,0
36,CASH_OUT,113967.77,C577714840,0.0,0.0,C671650390,206065.01,320032.78,0,0
136,CASH_OUT,45467.4,C1802910748,22090.0,0.0,C1369661877,0.0,45467.4,0,0
576,TRANSFER,511389.5,C1343655030,511389.5,0.0,C1411383152,0.0,0.0,1,0
348,CASH_OUT,21801.71,C1251775101,0.0,0.0,C520621920,6752841.44,6774643.14,0,0
250,CASH_OUT,34814.11,C69510349,0.0,0.0,C1554865197,483596.95,518411.06,0,0
695,PAYMENT,5920.21,C1784026865,5372.95,0.0,M1336001396,0.0,0.0,0,0
43,CASH_OUT,157379.22,C328808054,1088.0,0.0,C1248832061,911249.37,1068628.59,0,0
260,CASH_IN,42980.04,C712189157,100510.0,143490.04,C2045398959,450566.65,407586.62,0,0
358,PAYMENT,6251.59,C1871203875,408463.0,402211.41,M1813912077,0.0,0.0,0,0
615,CASH_OUT,8931550.69,C1123250480,8931550.69,0.0,C109294647,483741.09,9415291.78,1,0
264,CASH_IN,72523.3,C722124119,9176359.94,9248883.24,C548151738,471435.04,398911.74,0,0
739,TRANSFER,194521.28,C1696012302,194521.28,0.0,C411128068,0.0,0.0,1,0
321,PAYMENT,7050.69,C422054257,5732.0,0.0,M1448999586,0.0,0.0,0,0
16,CASH_OUT,76555.82,C1650553229,298483.54,221927.71,C683354465,280911.41,357467.23,0,0
139,PAYMENT,24888.75,C1920403548,0.0,0.0,M378512598,0.0,0.0,0,0
612,CASH_IN,22420.86,C1308086317,6691458.25,6713879.11,C1295393931,389186.51,366765.65,0,0
160,CASH_IN,42057.46,C433251083,8850376.8,8892434.26,C462276077,372413.48,330356.01,0,0
397,PAYMENT,28203.34,C378102638,5753.0,0.0,M70725424,0.0,0.0,0,0
141,PAYMENT,1756.16,C1127875375,112498.0,110741.84,M1004876738,0.0,0.0,0,0
348,CASH_OUT,55036.77,C521723887,48085.0,0.0,C1389778798,0.0,55036.77,0,0
139,CASH_OUT,195558.79,C762643600,0.0,0.0,C682356552,808768.47,1004327.26,0,0
299,PAYMENT,51446.11,C115217606,109441.15,57995.04,M696638048,0.0,0.0,0,0
306,CASH_OUT,172320.64,C130424634,0.0,0.0,C140135048,1199980.13,1372300.77,0,0
212,PAYMENT,10685.65,C1847475350,56367.0,45681.35,M636268687,0.0,0.0,0,0
188,CASH_OUT,76332.59,C90793420,0.0,0.0,C800262248,6621876.62,6891622.53,0,0
308,CASH_IN,84272.51,C1959942818,5737388.95,5821661.46,C1122899776,3095528.76,3011256.25,0,0
157,PAYMENT,2829.32,C140842175,0.0,0.0,M523759030,0.0,0.0,0,0
159,PAYMENT,248.73,C1746016621,0.0,0.0,M1315633227,0.0,0.0,0,0
324,PAYMENT,3013.86,C1123679459,0.0,0.0,M1059217848,0.0,0.0,0,0
130,CASH_OUT,14075.11,C358820574,0.0,0.0,C1819706577,3439930.24,3454005.35,0,0
43,CASH_OUT,502821.74,C925139914,0.0,0.0,C346649476,657981.83,1356390.81,0,0
205,CASH_OUT,38476.26,C333512292,6306.0,0.0,C1847288945,0.0,38476.26,0,0
393,PAYMENT,35372.26,C1580724421,55633.0,20260.74,M834667620,0.0,0.0,0,0
209,PAYMENT,3567.69,C1182781886,0.0,0.0,M273785150,0.0,0.0,0,0
133,CASH_OUT,49485.01,C813573848,40144.0,0.0,C2083424441,498891.35,548376.36,0,0
234,PAYMENT,7849.37,C1245258830,0.0,0.0,M1653792894,0.0,0.0,0,0
329,CASH_OUT,354169.94,C1354686291,200481.92,0.0,C1028502734,2132111.44,2486281.38,0,0
191,PAYMENT,1463.02,C1483838353,54198.7,52735.68,M57944983,0.0,0.0,0,0
257,PAYMENT,4495.92,C571538276,412.0,0.0,M2106587621,0.0,0.0,0,0
202,PAYMENT,9294.54,C673434156,36574.0,27279.46,M1185840403,0.0,0.0,0,0
399,CASH_OUT,376534.94,C771544477,0.0,0.0,C542983907,1115227.04,1582124.62,0,0
166,CASH_IN,220258.39,C1896543064,1021696.57,1241954.96,C581030723,846139.66,625881.27,0,0
375,PAYMENT,40090.65,C938974439,0.0,0.0,M179043174,0.0,0.0,0,0
40,CASH_OUT,333915.75,C1719503083,0.0,0.0,C31814346,0.0,333915.75,0,0
164,CASH_OUT,204232.82,C492613923,0.0,0.0,C2136726262,784716.38,988949.19,0,0
250,PAYMENT,1317.44,C865222020,0.0,0.0,M1535311132,0.0,0.0,0,0
11,CASH_IN,515242.42,C1699513089,771605.08,1286847.5,C2044342029,659591.36,268902.03,0,0
186,CASH_IN,103013.08,C1185206232,48208.0,151221.08,C524983636,2344343.97,2241330.88,0,0
587,CASH_OUT,147491.33,C1351279937,54820.0,0.0,C1467514652,0.0,147491.33,0,0
16,PAYMENT,6297.04,C1599848443,145110.2,138813.17,M1268015258,0.0,0.0,0,0
39,TRANSFER,754932.83,C304762571,81297.0,0.0,C791959901,106304.58,1279956.58,0,0
652,TRANSFER,92043.22,C1046754068,92043.22,0.0,C254188443,0.0,0.0,1,0
143,PAYMENT,1418.64,C1511581189,103402.0,101983.36,M2036863196,0.0,0.0,0,0
404,TRANSFER,916089.81,C1710897124,0.0,0.0,C119691529,1152140.56,2068230.37,0,0
134,PAYMENT,49657.24,C706055702,10656.0,0.0,M688340980,0.0,0.0,0,0
396,CASH_OUT,137372.66,C1590324095,0.0,0.0,C1698229315,393006.01,530378.67,0,0
18,CASH_OUT,219391.58,C1007306844,0.0,0.0,C1969829178,11517469.12,11920356.37,0,0
724,CASH_OUT,501425.84,C1112202399,501425.84,0.0,C1546219364,0.0,501425.84,1,0
337,TRANSFER,505580.22,C361536240,505580.22,0.0,C486742057,0.0,0.0,1,0
379,CASH_OUT,42617.95,C315732675,0.0,0.0,C1751376800,655904.26,698522.21,0,0
157,PAYMENT,12450.34,C678459385,104964.0,92513.66,M901025297,0.0,0.0,0,0
284,PAYMENT,18149.23,C2142624207,30775.0,12625.77,M745208186,0.0,0.0,0,0
398,TRANSFER,489944.93,C8083838,489944.93,0.0,C896700136,0.0,0.0,1,0
582,TRANSFER,6106149.52,C2033700175,6106149.52,0.0,C655923955,0.0,0.0,1,0
305,CASH_OUT,156731.34,C791385242,0.0,0.0,C2012182433,315660.56,472391.9,0,0
545,CASH_IN,154195.57,C858966505,5506420.33,5660615.9,C2072266034,1990020.67,1835825.11,0,0
397,CASH_OUT,613825.01,C932331103,9075.0,0.0,C2009282135,3122891.83,3736716.84,0,0
41,PAYMENT,16549.2,C769444607,572406.24,555857.04,M414133415,0.0,0.0,0,0
209,TRANSFER,540248.12,C717530318,90395.97,0.0,C730072414,1749120.87,2289368.99,0,0
230,CASH_OUT,482914.53,C882613654,163553.0,0.0,C1474396556,1681284.92,2164199.45,0,0
307,TRANSFER,237707.63,C218421042,21595.0,0.0,C955954754,23973669.81,24211377.44,0,0
252,CASH_IN,267859.03,C711724517,410.0,268269.03,C860478730,0.0,0.0,0,0
267,TRANSFER,37669.14,C894928448,37669.14,0.0,C759753598,0.0,0.0,1,0
371,CASH_OUT,243802.61,C585404808,0.0,0.0,C415160879,1930173.07,2173975.68,0,0
235,CASH_OUT,172325.32,C1214816487,0.0,0.0,C696621764,791453.38,963778.69,0,0
157,CASH_OUT,2498837.82,C788558672,2498837.82,0.0,C524532968,2325834.43,4824672.25,1,0
331,PAYMENT,3090.09,C767601742,507215.0,504124.91,M1033398101,0.0,0.0,0,0
132,PAYMENT,444.04,C2090860865,55680.0,55235.96,M1877781496,0.0,0.0,0,0
258,CASH_OUT,175916.01,C1491546184,0.0,0.0,C1003215947,197358.76,308856.42,0,0
283,PAYMENT,382.8,C808148488,248738.0,248355.2,M250365255,0.0,0.0,0,0
95,PAYMENT,4178.38,C614300991,11043.0,6864.62,M1823656378,0.0,0.0,0,0
187,TRANSFER,57805.85,C363578738,0.0,0.0,C1126190374,763655.34,821461.18,0,0
9,CASH_OUT,2539898.07,C728718059,2539898.07,0.0,C1013511446,968.0,1842864.22,1,0
140,PAYMENT,1861.36,C55159667,401321.49,399460.13,M1948495851,0.0,0.0,0,0
280,DEBIT,519.05,C1395186779,16449.0,15929.95,C452232441,1225173.6,1226215.84,0,0
133,CASH_OUT,119252.24,C839974457,261499.0,142246.76,C1461150638,0.0,119252.24,0,0
132,PAYMENT,6529.27,C1969419163,0.0,0.0,M1371904105,0.0,0.0,0,0
311,TRANSFER,67995.87,C705503188,0.0,0.0,C682239072,898480.17,966476.04,0,0
403,CASH_OUT,66.87,C1229258667,10725.0,10658.13,C276689651,0.0,66.87,0,0
307,CASH_OUT,149455.47,C856270559,847319.0,697863.53,C1544096655,353436.65,502892.13,0,0
357,TRANSFER,251199.91,C482850122,251199.91,0.0,C1683790241,0.0,0.0,1,0
542,CASH_OUT,736521.51,C2022182585,736521.51,0.0,C618622080,77874.55,814396.06,1,0
137,CASH_OUT,1265379.37,C795574446,1265379.37,0.0,C1744617229,0.0,1265379.37,1,0
401,PAYMENT,34430.96,C785949317,29589.0,0.0,M1848601582,0.0,0.0,0,0
315,TRANSFER,4713935.64,C1800396600,4713935.64,0.0,C68101846,0.0,0.0,1,0
163,PAYMENT,18541.96,C516295054,0.0,0.0,M688822662,0.0,0.0,0,0
203,CASH_OUT,126747.08,C1479522375,0.0,0.0,C1900645000,5109593.56,5236340.63,0,0
255,CASH_IN,106979.42,C1150133263,9295178.93,9402158.35,C1916427364,2168285.6,2061306.18,0,0
250,CASH_IN,391068.8,C188625218,2028.0,393096.8,C569584090,64160.14,0.0,0,0
259,CASH_IN,255646.03,C1482367779,3087957.82,3343603.85,C449805746,1888584.18,1632938.15,0,0
255,CASH_IN,87399.07,C1173877107,2382289.4,2469688.47,C1534781116,682734.4,595335.33,0,0
433,CASH_OUT,673722.73,C330958414,673722.73,0.0,C1015835310,0.0,673722.73,1,0
638,CASH_OUT,5101855.95,C2134692608,5101855.95,0.0,C775400277,145922.42,5247778.37,1,0
46,TRANSFER,172851.61,C649307574,63719.0,0.0,C42819529,3432367.93,3605219.53,0,0
282,CASH_OUT,274116.93,C520218255,0.0,0.0,C123384978,608441.44,882558.36,0,0
327,TRANSFER,9219987.3,C1634169378,0.0,0.0,C874452246,13434738.46,22654725.76,0,0
39,PAYMENT,16416.02,C931457269,42992.19,26576.17,M518442675,0.0,0.0,0,0
502,TRANSFER,4758180.79,C1927843897,4758180.79,0.0,C1253561836,0.0,0.0,1,0
138,CASH_IN,35382.26,C1907249363,5535606.33,5570988.59,C276896009,2444441.42,2409059.15,0,0
9,CASH_OUT,210550.1,C2010421562,140.0,0.0,C1043694287,0.0,2050547.52,0,0
230,PAYMENT,6555.98,C1932244092,73840.0,67284.02,M567285665,0.0,0.0,0,0
156,PAYMENT,3036.01,C107395010,0.0,0.0,M1852727061,0.0,0.0,0,0
17,CASH_OUT,97090.75,C1271934531,53805.0,0.0,C1087645545,77043.8,174134.55,0,0
9,CASH_IN,170783.23,C1067724767,2364407.21,2535190.44,C572925271,352279.99,273686.32,0,0
18,CASH_OUT,256882.52,C167166327,1300.0,0.0,C1617753052,309678.34,680375.41,0,0
132,CASH_IN,188967.23,C1390842601,6816338.48,7005305.71,C353273889,324360.12,135392.89,0,0
238,PAYMENT,15290.23,C1672492934,27502.4,12212.17,M1856992789,0.0,0.0,0,0
17,CASH_IN,139991.84,C2020465874,7985783.16,8125775.0,C795240919,5407689.31,5267697.47,0,0
151,CASH_OUT,1633227.0,C370488053,1633227.0,0.0,C1690006071,2865353.22,4498580.23,1,0
485,CASH_OUT,277485.25,C1606328682,277485.25,0.0,C435666818,0.0,277485.25,1,0
321,CASH_OUT,275647.6,C1266287165,0.0,0.0,C1586786046,375105.57,650753.17,0,0
307,CASH_OUT,16734.61,C334771525,16734.61,0.0,C2015196071,0.0,16734.61,1,0
249,CASH_OUT,403654.35,C700396949,0.0,0.0,C1428721228,1269167.85,1672822.2,0,0
33,CASH_IN,202026.28,C1994757973,5392167.37,5594193.66,C1432083914,4252641.27,4050614.99,0,0
590,CASH_OUT,2117503.53,C1817837968,2117503.53,0.0,C925171074,579766.18,2697269.71,1,0
129,PAYMENT,7367.87,C1228750180,423.0,0.0,M1702004163,0.0,0.0,0,0
404,CASH_OUT,335463.06,C411145384,166.0,0.0,C2146362108,12101.71,347564.77,0,0
145,PAYMENT,4579.11,C1819551906,11502.0,6922.89,M1166038296,0.0,0.0,0,0
135,CASH_OUT,60287.43,C1163412027,0.0,0.0,C218332644,3119647.68,3179935.1,0,0
234,PAYMENT,15177.45,C1692217537,10805.0,0.0,M1045402765,0.0,0.0,0,0
132,CASH_OUT,309754.18,C88934978,347086.0,37331.82,C934120590,753611.54,1063365.72,0,0
213,TRANSFER,852714.55,C1485033619,0.0,0.0,C99932321,5858123.85,6710838.4,0,0
416,TRANSFER,79076.14,C1720013416,79076.14,0.0,C431840204,0.0,0.0,1,0
47,PAYMENT,4521.29,C997739495,5538.0,1016.71,M548682505,0.0,0.0,0,0
15,CASH_OUT,297171.22,C1701829030,0.0,0.0,C248464507,4364301.4,4661472.62,0,0
236,CASH_IN,22288.0,C943328972,1433859.23,1456147.23,C783138693,2385109.49,2362821.49,0,0
160,PAYMENT,1298.46,C1628926762,32045.0,30746.54,M2016860262,0.0,0.0,0,0
297,CASH_IN,85675.24,C1095210786,9447112.95,9532788.19,C1654456544,978633.83,892958.59,0,0
730,CASH_OUT,185488.23,C1153115525,185488.23,0.0,C1531209289,0.0,185488.23,1,0
214,CASH_OUT,1368391.5,C486163456,1368391.5,0.0,C385133759,258210.84,1626602.34,1,0
533,TRANSFER,18042.11,C977625973,18042.11,0.0,C1844577837,0.0,0.0,1,0
188,CASH_OUT,166751.47,C1677244370,150092.0,0.0,C147933954,314674.09,481425.56,0,0
305,CASH_OUT,144598.65,C1071089235,30260.0,0.0,C2013168297,1396101.34,1540699.99,0,0
594,TRANSFER,60938.8,C1447230435,0.0,0.0,C1968147960,2082124.41,2143063.21,0,0
331,PAYMENT,6026.11,C1418461235,0.0,0.0,M185958701,0.0,0.0,0,0
225,CASH_OUT,109005.43,C1995893342,0.0,0.0,C743885888,2288790.75,2397796.17,0,0
469,CASH_IN,182920.62,C1787807766,1028.0,183948.62,C1122391047,90005.76,0.0,0,0
307,CASH_IN,497412.12,C153876607,4938159.56,5435571.68,C1537608894,666008.91,168596.79,0,0
406,TRANSFER,9173.06,C1460144846,9173.06,0.0,C236813008,0.0,0.0,1,0
355,PAYMENT,5797.46,C346358450,0.0,0.0,M258227301,0.0,0.0,0,0
282,PAYMENT,20727.93,C1634393762,0.0,0.0,M224221464,0.0,0.0,0,0
157,PAYMENT,20267.96,C720485433,0.0,0.0,M67162756,0.0,0.0,0,0
133,PAYMENT,24442.09,C2060583461,99409.76,74967.67,M1897763739,0.0,0.0,0,0
311,CASH_OUT,98050.29,C1194075950,98050.29,0.0,C2037283628,0.0,98050.29,1,0
44,CASH_IN,217176.03,C907346592,25036471.84,25253647.87,C246907402,1697384.05,1480208.02,0,0
8,CASH_IN,240647.6,C763029735,3588711.12,3829358.72,C288106800,429709.65,147892.68,0,0
13,CASH_OUT,128375.95,C525482838,11053.0,0.0,C1971424819,300229.03,811688.39,0,0
227,PAYMENT,20108.89,C1604086890,0.0,0.0,M782056539,0.0,0.0,0,0
357,CASH_OUT,251199.91,C624684299,251199.91,0.0,C1596268050,0.0,251199.91,1,0
236,CASH_OUT,191775.99,C379599516,55926.0,0.0,C1302052171,0.0,191775.99,0,0
324,PAYMENT,13828.58,C1906890297,0.0,0.0,M2032798486,0.0,0.0,0,0
19,CASH_IN,271465.04,C2012383534,1178170.88,1449635.91,C2123685818,339674.12,68209.09,0,0
129,CASH_IN,205552.04,C725174737,20506.0,226058.04,C651257843,1256643.0,1051090.96,0,0
26,TRANSFER,37065.55,C1952239554,37065.55,0.0,C399460584,0.0,0.0,1,0
166,PAYMENT,16044.56,C846413422,31428.0,15383.44,M2000394082,0.0,0.0,0,0
203,PAYMENT,2501.88,C114779828,440569.0,438067.12,M561143924,0.0,0.0,0,0
374,TRANSFER,54725.54,C65923557,54725.54,0.0,C246666772,0.0,0.0,1,0
164,CASH_OUT,182670.49,C872994249,67606.0,0.0,C2075736903,168837.24,351507.73,0,0
376,CASH_OUT,48571.58,C2022445756,16479.0,0.0,C1522512643,141365.14,189936.72,0,0
139,PAYMENT,2971.08,C1004492759,213024.99,210053.91,M1645140714,0.0,0.0,0,0
116,TRANSFER,2066848.27,C1157016440,2066848.27,0.0,C1147862541,0.0,0.0,1,0
210,CASH_OUT,46837.75,C2028305611,57097.37,10259.62,C654284278,560427.38,607265.13,0,0
404,PAYMENT,11040.67,C785271688,68000.0,56959.33,M1745946110,0.0,0.0,0,0
351,CASH_OUT,410575.87,C1979342147,149.0,0.0,C190225985,35854.89,446430.76,0,0
42,TRANSFER,302062.31,C288085329,37672.96,0.0,C1632618636,894238.96,1083527.06,0,0
398,PAYMENT,59895.98,C886259731,76691.26,16795.28,M1461603292,0.0,0.0,0,0
305,CASH_OUT,87489.93,C1382187797,0.0,0.0,C1806404222,3335376.97,3422866.9,0,0
260,CASH_IN,12950.39,C1836659586,1120.0,14070.39,C465944656,20709.71,7759.33,0,0
350,CASH_IN,763.97,C207090368,849919.33,850683.3,C370202547,1160265.36,1159501.39,0,0
305,PAYMENT,8804.7,C348070157,34924.0,26119.3,M1745556527,0.0,0.0,0,0
326,TRANSFER,5070710.95,C11020502,0.0,0.0,C1338318961,6478821.63,11549532.58,0,0
133,CASH_IN,228030.66,C2047657571,669.0,228699.66,C1699537438,8178555.8,7950525.14,0,0
10,TRANSFER,1012078.13,C346002465,5524.0,0.0,C1268075707,1719943.88,2619450.81,0,0
351,PAYMENT,17209.67,C1030042606,0.0,0.0,M275438684,0.0,0.0,0,0
256,TRANSFER,34701.64,C2090012083,267.0,0.0,C1116467134,2085484.65,2120186.3,0,0
283,PAYMENT,10468.67,C2138336379,0.0,0.0,M745923890,0.0,0.0,0,0
36,PAYMENT,59920.56,C1831947058,162508.19,102587.64,M1283783148,0.0,0.0,0,0
20,PAYMENT,9986.94,C1469828843,0.0,0.0,M439671886,0.0,0.0,0,0
205,CASH_OUT,296456.42,C832431194,582.0,0.0,C283481915,364177.64,660634.05,0,0
157,CASH_OUT,191787.63,C1711291529,164813.0,0.0,C437776931,0.0,191787.63,0,0
279,CASH_OUT,26688.41,C468657676,0.0,0.0,C1167677749,429364.43,456052.84,0,0
325,CASH_OUT,107834.85,C1121795717,107834.85,0.0,C63022697,0.0,107834.85,1,0
179,CASH_OUT,1122.29,C1501439779,656.0,0.0,C422581702,0.0,1122.29,0,0
260,CASH_OUT,209899.95,C211167723,62250.0,0.0,C1174201179,1065383.92,1275283.87,0,0
353,CASH_IN,292821.7,C592819005,7348.0,300169.7,C115951714,0.0,0.0,0,0
175,CASH_OUT,87622.5,C890173337,87622.5,0.0,C1148930688,262099.92,349722.42,1,0
381,CASH_IN,43001.95,C1454947826,911185.24,954187.19,C677985637,249860.74,206858.79,0,0
101,TRANSFER,891944.51,C1150010764,891944.51,0.0,C21652868,0.0,0.0,1,0
139,CASH_OUT,369480.49,C520964205,0.0,0.0,C1125659067,1419503.61,1788984.1,0,0
177,CASH_OUT,56196.99,C250779147,32787.47,0.0,C1511820270,132060.97,188257.96,0,0
203,PAYMENT,19980.19,C1425554111,0.0,0.0,M684426439,0.0,0.0,0,0
154,CASH_OUT,105327.12,C551020025,21433.0,0.0,C1814256213,38805.62,144132.74,0,0
66,CASH_OUT,4631432.03,C2089741901,4631432.03,0.0,C434503423,122727.22,4754159.25,1,0
239,CASH_OUT,487572.45,C196823251,487572.45,0.0,C1538319522,22069.46,509641.91,1,0
300,PAYMENT,10126.96,C703157468,0.0,0.0,M1055198240,0.0,0.0,0,0
490,CASH_IN,236737.53,C1700118117,104.0,236841.53,C1950134355,328313.41,91575.88,0,0
457,CASH_OUT,173020.24,C2066174694,173020.24,0.0,C708073508,95201.75,268221.99,1,0
596,TRANSFER,79423.04,C708810077,0.0,0.0,C1303122895,1202984.09,1282407.13,0,0
259,PAYMENT,322.55,C306761912,198739.79,198417.24,M1088817312,0.0,0.0,0,0
37,PAYMENT,11158.4,C1675195980,718.0,0.0,M1456381300,0.0,0.0,0,0
140,CASH_IN,122214.1,C662586449,171514.0,293728.1,C626805319,4586534.27,4464320.17,0,0
351,CASH_IN,160076.92,C546478713,62959.0,223035.92,C311648866,0.0,0.0,0,0
162,TRANSFER,275199.67,C720439972,0.0,0.0,C1449067829,294337.95,569537.62,0,0
